,edit_count,sentiment,neg_sentiment
2020-06-21,0.7666666666666667,-0.10974166621764499,0.14111111111111116
2020-06-22,0.8,-0.14265835911035535,0.1744444444444445
2020-06-23,0.8666666666666667,-0.1759325239062309,0.20777777777777784
2020-06-24,0.36666666666666664,-0.1590996409455935,0.1833333333333334
2020-06-25,0.3,-0.12587295919656755,0.15000000000000005
2020-06-26,0.3,-0.12587295919656755,0.15000000000000005
2020-06-27,0.3,-0.12587295919656755,0.15000000000000005
2020-06-28,0.3,-0.12587295919656755,0.15000000000000005
2020-06-29,0.3,-0.12586228201786678,0.15000000000000005
2020-06-30,0.3,-0.12586228201786678,0.15000000000000005
2020-07-01,0.3,-0.12586228201786678,0.15000000000000005
2020-07-02,0.3,-0.12586228201786678,0.15000000000000005
2020-07-03,0.3,-0.13535473098357517,0.15000000000000005
2020-07-04,0.3,-0.13535473098357517,0.15000000000000005
2020-07-05,0.3,-0.13535473098357517,0.15000000000000005
2020-07-06,0.3,-0.13535473098357517,0.15000000000000005
2020-07-07,0.3,-0.13535473098357517,0.15000000000000005
2020-07-08,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-09,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-10,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-11,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-12,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-13,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-14,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-15,0.43333333333333335,-0.14804726491371792,0.17500000000000007
2020-07-16,0.4666666666666667,-0.1810920203725497,0.2083333333333334
2020-07-17,0.5,-0.2143074577053388,0.24166666666666672
2020-07-18,0.5,-0.2143074577053388,0.24166666666666672
2020-07-19,0.5333333333333333,-0.24763266692558925,0.2750000000000001
2020-07-20,0.6333333333333333,-0.28036298735274207,0.3083333333333334
2020-07-21,0.6666666666666666,-0.2863348103894128,0.3116666666666667
2020-07-22,0.6333333333333333,-0.2534181174967024,0.2783333333333334
2020-07-23,0.6,-0.2528734154833688,0.2783333333333334
2020-07-24,0.6,-0.2528734154833688,0.2783333333333334
2020-07-25,0.6,-0.2528734154833688,0.2783333333333334
2020-07-26,0.6,-0.2528734154833688,0.2783333333333334
2020-07-27,0.6,-0.2528734154833688,0.2783333333333334
2020-07-28,0.6,-0.2528734154833688,0.2783333333333334
2020-07-29,0.6,-0.2529035198026233,0.2783333333333334
2020-07-30,0.6666666666666666,-0.2570903546942605,0.29500000000000004
2020-07-31,0.6666666666666666,-0.2570903546942605,0.29500000000000004
2020-08-01,0.6666666666666666,-0.2570903546942605,0.29500000000000004
2020-08-02,0.7,-0.22031728698147665,0.2783333333333334
2020-08-03,0.7333333333333333,-0.2535285738441679,0.3116666666666667
2020-08-04,0.8,-0.2544562019242181,0.32833333333333337
2020-08-05,0.8,-0.2544562019242181,0.32833333333333337
2020-08-06,0.8,-0.2544562019242181,0.32833333333333337
2020-08-07,0.6666666666666666,-0.24176366799407534,0.3033333333333334
2020-08-08,0.6666666666666666,-0.24176366799407534,0.3033333333333334
2020-08-09,0.6666666666666666,-0.24176366799407534,0.3033333333333334
2020-08-10,0.6666666666666666,-0.24176366799407534,0.3033333333333334
2020-08-11,0.6666666666666666,-0.24176366799407534,0.3033333333333334
2020-08-12,0.8,-0.26034704618983795,0.32833333333333337
2020-08-13,0.8333333333333334,-0.29366015765402054,0.3616666666666667
2020-08-14,0.8333333333333334,-0.29366015765402054,0.3616666666666667
2020-08-15,0.8,-0.2606154021951887,0.32833333333333337
2020-08-16,0.7666666666666667,-0.2273999648623996,0.29500000000000004
2020-08-17,0.7666666666666667,-0.2273999648623996,0.29500000000000004
2020-08-18,0.7666666666666667,-0.16929053637716504,0.2616666666666667
2020-08-19,0.6666666666666666,-0.1365602159500122,0.2283333333333334
2020-08-20,0.5,-0.1280101716518402,0.2083333333333334
2020-08-21,0.5,-0.1280101716518402,0.2083333333333334
2020-08-22,0.4666666666666667,-0.0952807088692983,0.17500000000000007
2020-08-23,0.4666666666666667,-0.0952807088692983,0.17500000000000007
2020-08-24,0.5,-0.12827754418055218,0.2083333333333334
2020-08-25,0.5333333333333333,-0.16142117579778034,0.24166666666666672
2020-08-26,0.5333333333333333,-0.16142117579778034,0.24166666666666672
2020-08-27,0.5333333333333333,-0.16142117579778034,0.24166666666666672
2020-08-28,0.5,-0.1281015654404958,0.2083333333333334
2020-08-29,0.43333333333333335,-0.12391473054885864,0.19166666666666674
2020-08-30,0.43333333333333335,-0.12391473054885864,0.19166666666666674
2020-08-31,0.43333333333333335,-0.12391473054885864,0.19166666666666674
2020-09-01,0.36666666666666664,-0.12739165226618449,0.17500000000000007
2020-09-02,0.3333333333333333,-0.09418036540349324,0.14166666666666672
2020-09-03,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-04,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-05,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-06,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-07,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-08,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-09,0.26666666666666666,-0.0932527373234431,0.12500000000000006
2020-09-10,0.3,-0.12656829059123992,0.15833333333333338
2020-09-11,0.16666666666666666,-0.10798491239547729,0.1333333333333334
2020-09-12,0.13333333333333333,-0.07467180093129476,0.10000000000000006
2020-09-13,0.13333333333333333,-0.07467180093129476,0.10000000000000006
2020-09-14,0.13333333333333333,-0.07467180093129476,0.10000000000000006
2020-09-15,0.16666666666666666,-0.0419188102086385,0.10000000000000006
2020-09-16,0.16666666666666666,-0.0419188102086385,0.10000000000000006
2020-09-17,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-18,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-19,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-20,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-21,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-22,0.13333333333333333,-0.06670302947362264,0.10000000000000006
2020-09-23,0.1,-0.033706194162368766,0.06666666666666672
2020-09-24,0.06666666666666667,-0.000562562545140577,0.033333333333333395
2020-09-25,0.06666666666666667,-0.000562562545140577,0.033333333333333395
2020-09-26,0.1,-0.03365576267242431,0.06666666666666672
2020-09-27,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-09-28,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-09-29,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-09-30,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-01,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-02,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-03,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-04,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-05,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-06,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-07,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-08,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-09,0.13333333333333333,-0.055342411994934074,0.10000000000000006
2020-10-10,0.1,-0.02202685872713724,0.06666666666666672
2020-10-11,0.1,-0.02202685872713724,0.06666666666666672
2020-10-12,0.1,-0.02202685872713724,0.06666666666666672
2020-10-13,0.13333333333333333,-0.055329467852910354,0.10000000000000006
2020-10-14,0.16666666666666666,-0.08864874442418416,0.1333333333333334
2020-10-15,0.13333333333333333,-0.12140173514684041,0.1333333333333334
2020-10-16,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-17,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-18,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-19,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-20,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-21,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-22,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-23,0.23333333333333334,-0.1333364340994093,0.1555555555555556
2020-10-24,0.26666666666666666,-0.1666223777665032,0.18888888888888897
2020-10-25,0.26666666666666666,-0.1666223777665032,0.18888888888888897
2020-10-26,0.23333333333333334,-0.13352917763921948,0.1555555555555556
2020-10-27,0.2,-0.11184252831670972,0.12222222222222227
2020-10-28,0.2,-0.11184252831670972,0.12222222222222227
2020-10-29,0.2,-0.11184252831670972,0.12222222222222227
2020-10-30,0.2,-0.11184252831670972,0.12222222222222227
2020-10-31,0.23333333333333334,-0.08070846729808383,0.12222222222222227
2020-11-01,0.23333333333333334,-0.08070846729808383,0.12222222222222227
2020-11-02,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-03,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-04,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-05,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-06,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-07,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-08,0.26666666666666666,-0.11389828456772698,0.15555555555555559
2020-11-09,0.3,-0.08066759440633985,0.15555555555555559
2020-11-10,0.43333333333333335,-0.08051582409275902,0.17222222222222225
2020-11-11,0.4666666666666667,-0.11294060978624555,0.2055555555555556
2020-11-12,0.43333333333333335,-0.07963800066047244,0.17222222222222225
2020-11-13,0.4,-0.04631872408919864,0.13888888888888892
2020-11-14,0.4666666666666667,-0.07931579483879937,0.17222222222222225
2020-11-15,0.36666666666666664,-0.06738109588623047,0.15000000000000005
2020-11-16,0.4,-0.10006004770596823,0.1833333333333334
2020-11-17,0.5333333333333333,-0.13173403441905976,0.21666666666666673
2020-11-18,0.5666666666666667,-0.16505520045757294,0.25000000000000006
2020-11-19,0.5666666666666667,-0.16505520045757294,0.25000000000000006
2020-11-20,0.5666666666666667,-0.16505520045757294,0.25000000000000006
2020-11-21,0.5666666666666667,-0.16505520045757294,0.25000000000000006
2020-11-22,0.5666666666666667,-0.16505520045757294,0.25000000000000006
2020-11-23,0.5333333333333333,-0.13176925679047902,0.21666666666666673
2020-11-24,0.5333333333333333,-0.13176925679047902,0.21666666666666673
2020-11-25,0.7,-0.12571745614210764,0.23000000000000004
2020-11-26,0.7,-0.12571745614210764,0.23000000000000004
2020-11-27,0.7333333333333333,-0.09535214006900787,0.23000000000000004
2020-11-28,0.7333333333333333,-0.09535214006900787,0.23000000000000004
2020-11-29,0.7666666666666667,-0.12866718471050262,0.26333333333333336
2020-11-30,0.8333333333333334,-0.1708459347486496,0.2855555555555556
2020-12-01,0.9333333333333333,-0.18274135490258533,0.3077777777777778
2020-12-02,0.9,-0.1495515376329422,0.2744444444444445
2020-12-03,0.9333333333333333,-0.18151699403921764,0.3077777777777778
2020-12-04,0.9333333333333333,-0.18151699403921764,0.3077777777777778
2020-12-05,0.9333333333333333,-0.18151699403921764,0.3077777777777778
2020-12-06,0.9666666666666667,-0.14896542727947235,0.3077777777777778
2020-12-07,0.9666666666666667,-0.14896542727947235,0.3077777777777778
2020-12-08,1.3,-0.1495413730541865,0.3244444444444445
2020-12-09,1.3666666666666667,-0.19404239157835643,0.3466666666666667
2020-12-10,1.2333333333333334,-0.19419416189193725,0.33
2020-12-11,1.2,-0.16176937619845072,0.2966666666666667
2020-12-12,1.2,-0.16176937619845072,0.2966666666666667
2020-12-13,1.2,-0.16176937619845072,0.2966666666666667
2020-12-14,1.2,-0.15937031110127767,0.29666666666666675
2020-12-15,1.2,-0.15937031110127767,0.29666666666666675
2020-12-16,1.1666666666666667,-0.1266913592815399,0.26333333333333336
2020-12-17,1.0333333333333334,-0.09501737256844839,0.23000000000000004
2020-12-18,1.0,-0.061696206529935196,0.1966666666666667
2020-12-19,1.0333333333333334,-0.09494323432445526,0.23000000000000004
2020-12-20,1.1333333333333333,-0.10565801229741838,0.2522222222222223
2020-12-21,1.1333333333333333,-0.10565801229741838,0.2522222222222223
2020-12-22,1.1666666666666667,-0.13276038335429297,0.2855555555555556
2020-12-23,1.1666666666666667,-0.13276038335429297,0.2855555555555556
2020-12-24,1.2,-0.16607965992556678,0.31888888888888894
2020-12-25,1.0333333333333334,-0.17213146057393816,0.3055555555555556
2020-12-26,1.0666666666666667,-0.13953757849004533,0.3055555555555556
2020-12-27,1.0666666666666667,-0.20263627734449174,0.3388888888888889
2020-12-28,1.0666666666666667,-0.20263627734449174,0.3388888888888889
2020-12-29,1.0333333333333334,-0.16932123270299698,0.3055555555555556
2020-12-30,0.9333333333333333,-0.1582765436834759,0.2833333333333334
2020-12-31,0.8333333333333334,-0.14638112352954016,0.2611111111111112
2021-01-01,0.8666666666666667,-0.17952475514676836,0.2944444444444445
2021-01-02,0.8333333333333334,-0.14755929874049292,0.2611111111111112
2021-01-03,0.8333333333333334,-0.14755929874049292,0.2611111111111112
2021-01-04,0.8333333333333334,-0.14755929874049292,0.2611111111111112
2021-01-05,0.8666666666666667,-0.15023693905936347,0.2611111111111112
2021-01-06,0.8666666666666667,-0.15023693905936347,0.2611111111111112
2021-01-07,0.5333333333333333,-0.1496609932846493,0.24444444444444452
2021-01-08,0.4666666666666667,-0.17168188360002304,0.25555555555555565
2021-01-09,0.4666666666666667,-0.17168188360002304,0.25555555555555565
2021-01-10,0.4666666666666667,-0.17168188360002304,0.25555555555555565
2021-01-11,0.4666666666666667,-0.17168188360002304,0.25555555555555565
2021-01-12,0.4666666666666667,-0.17168188360002304,0.25555555555555565
2021-01-13,0.4,-0.1410838779475954,0.2222222222222223
2021-01-14,0.43333333333333335,-0.17325275109873878,0.25555555555555565
2021-01-15,0.5,-0.17431144681241775,0.27222222222222225
2021-01-16,0.5,-0.17431144681241775,0.27222222222222225
2021-01-17,0.5,-0.17431144681241775,0.27222222222222225
2021-01-18,0.5,-0.17394667632049984,0.27222222222222225
2021-01-19,0.43333333333333335,-0.19655443529287975,0.2833333333333334
2021-01-20,0.43333333333333335,-0.19655443529287975,0.2833333333333334
2021-01-21,0.4666666666666667,-0.17118497888247172,0.2666666666666667
2021-01-22,0.4666666666666667,-0.17118497888247172,0.2666666666666667
2021-01-23,0.43333333333333335,-0.1378657023111979,0.2333333333333334
2021-01-24,0.5333333333333333,-0.149215649233924,0.2555555555555556
2021-01-25,0.6,-0.21513298683696325,0.2888888888888889
2021-01-26,0.6666666666666666,-0.17177621258629694,0.2666666666666667
2021-01-27,0.6666666666666666,-0.17177621258629694,0.2666666666666667
2021-01-28,0.6666666666666666,-0.17177621258629694,0.2666666666666667
2021-01-29,0.7,-0.20502662791146173,0.30000000000000004
2021-01-30,0.7666666666666667,-0.23616975479655797,0.33333333333333337
2021-01-31,0.7333333333333333,-0.20302612317932978,0.30000000000000004
2021-02-01,0.7333333333333333,-0.20302612317932978,0.30000000000000004
2021-02-02,0.8333333333333334,-0.19408572448624506,0.3111111111111111
2021-02-03,0.8666666666666667,-0.2273432148827447,0.34444444444444444
2021-02-04,0.8,-0.25721714132361945,0.34444444444444444
2021-02-05,0.8333333333333334,-0.2904446565442615,0.3777777777777778
2021-02-06,0.8333333333333334,-0.2904446565442615,0.3777777777777778
2021-02-07,0.8,-0.257153437866105,0.34444444444444444
2021-02-08,1.0,-0.24586612582206727,0.35555555555555557
2021-02-09,1.1,-0.2762232012218899,0.38888888888888895
2021-02-10,1.1333333333333333,-0.3095344669289059,0.4222222222222223
2021-02-11,1.1333333333333333,-0.3095344669289059,0.4222222222222223
2021-02-12,1.1666666666666667,-0.34273543026712205,0.4555555555555556
2021-02-13,1.1333333333333333,-0.3105665571159787,0.4222222222222223
2021-02-14,1.0666666666666667,-0.3095078614022997,0.4055555555555556
2021-02-15,1.2,-0.3261519185370869,0.4305555555555556
2021-02-16,1.2,-0.3261519185370869,0.4305555555555556
2021-02-17,1.1666666666666667,-0.2932696612344848,0.39722222222222225
2021-02-18,1.1333333333333333,-0.2599471242891418,0.36388888888888893
2021-02-19,1.2333333333333334,-0.23019046435753504,0.36388888888888893
2021-02-20,1.2333333333333334,-0.22127716491619745,0.36388888888888893
2021-02-21,1.3666666666666667,-0.22155394405126572,0.3805555555555556
2021-02-22,1.4666666666666666,-0.2546390558282534,0.4138888888888889
2021-02-23,1.7333333333333334,-0.23959009088952132,0.4068181818181819
2021-02-24,1.7,-0.23577681453240038,0.4068181818181819
2021-02-25,1.6,-0.24640020600172005,0.3957070707070708
2021-02-26,1.6,-0.24640020600172005,0.3957070707070708
2021-02-27,1.6,-0.24640020600172005,0.3957070707070708
2021-02-28,1.5666666666666667,-0.21314979067655526,0.3623737373737374
2021-03-01,1.5666666666666667,-0.1824379381657851,0.34570707070707074
2021-03-02,1.6333333333333333,-0.18402815432560565,0.3623737373737374
2021-03-03,1.6333333333333333,-0.18402815432560565,0.3623737373737374
2021-03-04,1.5333333333333334,-0.19296855301869037,0.35126262626262633
2021-03-05,1.5,-0.15971106262219073,0.317929292929293
2021-03-06,1.5666666666666667,-0.15986765594494465,0.33459595959595967
2021-03-07,1.5333333333333334,-0.12664014072430255,0.30126262626262634
2021-03-08,1.5333333333333334,-0.12664014072430255,0.30126262626262634
2021-03-09,1.5666666666666667,-0.15987813841513915,0.33459595959595967
2021-03-10,1.3666666666666667,-0.17116545045917686,0.32348484848484854
2021-03-11,1.2666666666666666,-0.14080837505935417,0.2901515151515152
2021-03-12,1.2666666666666666,-0.1406299108056107,0.2901515151515152
2021-03-13,1.3,-0.17035220402358758,0.32348484848484854
2021-03-14,1.3,-0.1704509987223028,0.32348484848484854
2021-03-15,1.3,-0.1704509987223028,0.32348484848484854
2021-03-16,1.3666666666666667,-0.2033088737515488,0.35681818181818187
2021-03-17,1.2333333333333334,-0.18666481661676157,0.3318181818181819
2021-03-18,1.2666666666666666,-0.2191425173270582,0.3651515151515152
2021-03-19,1.2666666666666666,-0.2191425173270582,0.3651515151515152
2021-03-20,1.2666666666666666,-0.2191425173270582,0.3651515151515152
2021-03-21,1.2333333333333334,-0.25416123523856654,0.3818181818181819
2021-03-22,1.2333333333333334,-0.26541122748996276,0.3818181818181819
2021-03-23,1.1333333333333333,-0.29843842242703295,0.39848484848484855
2021-03-24,1.0333333333333334,-0.26535331065004525,0.3651515151515152
2021-03-25,0.7,-0.24693668484687806,0.35000000000000003
2021-03-26,0.6333333333333333,-0.2174265056848526,0.3166666666666667
2021-03-27,0.6333333333333333,-0.2174265056848526,0.3166666666666667
2021-03-28,0.9,-0.24336276774605115,0.3458333333333334
2021-03-29,0.9666666666666667,-0.24342412079373996,0.36250000000000004
2021-03-30,1.0,-0.2767448457578818,0.39583333333333337
2021-03-31,1.0333333333333334,-0.2856699714230166,0.4013888888888889
2021-04-01,0.9666666666666667,-0.28407975526319607,0.38472222222222224
2021-04-02,1.0,-0.31739866625931523,0.41805555555555557
2021-04-03,1.1,-0.35049452872739895,0.45138888888888895
2021-04-04,1.1,-0.35049452872739895,0.45138888888888895
2021-04-05,1.0333333333333334,-0.35033793540464503,0.4347222222222223
2021-04-06,1.0333333333333334,-0.35033793540464503,0.4347222222222223
2021-04-07,1.0333333333333334,-0.35033793540464503,0.4347222222222223
2021-04-08,1.0666666666666667,-0.35037972024745406,0.4347222222222223
2021-04-09,1.0666666666666667,-0.35037972024745406,0.4347222222222223
2021-04-10,1.1333333333333333,-0.38353374194767736,0.4680555555555556
2021-04-11,1.1,-0.35040094049440484,0.4347222222222223
2021-04-12,1.1333333333333333,-0.353981812712219,0.4347222222222223
2021-04-13,1.2,-0.3284674630396896,0.4236111111111111
2021-04-14,1.2333333333333334,-0.36113579331172835,0.4569444444444445
2021-04-15,1.2,-0.36154630242122543,0.4569444444444445
2021-04-16,1.3,-0.3948217735522323,0.4902777777777778
2021-04-17,1.2666666666666666,-0.36234407284193565,0.4569444444444445
2021-04-18,1.6333333333333333,-0.38352936528096293,0.48421717171717177
2021-04-19,1.6333333333333333,-0.38352936528096293,0.48421717171717177
2021-04-20,1.5666666666666667,-0.3782673073010613,0.46755050505050505
2021-04-21,1.5333333333333334,-0.4072787624793221,0.48421717171717177
2021-04-22,1.5333333333333334,-0.4070539655483732,0.48421717171717177
2021-04-23,1.6,-0.40707340361644523,0.5008838383838384
2021-04-24,2.433333333333333,-0.4296836163643125,0.517550505050505
2021-04-25,2.6666666666666665,-0.44491306262785285,0.5413600288600289
2021-04-26,2.6666666666666665,-0.44491306262785285,0.5413600288600289
2021-04-27,2.4,-0.4189768005666543,0.5121933621933622
2021-04-28,2.3333333333333335,-0.4189154475189655,0.4955266955266956
2021-04-29,2.4,-0.41794877078043846,0.4955266955266956
2021-04-30,2.3,-0.4085923707409775,0.4733044733044734
2021-05-01,2.3,-0.4085923707409775,0.4733044733044734
2021-05-02,2.2666666666666666,-0.3752734597448583,0.43997113997114007
2021-05-03,2.2,-0.37548187731942295,0.43997113997114007
2021-05-04,2.2,-0.37548187731942295,0.43997113997114007
2021-05-05,2.2333333333333334,-0.3505445138537959,0.43997113997114007
2021-05-06,2.2666666666666666,-0.3830669160608526,0.4733044733044734
2021-05-07,2.3,-0.41638691980879267,0.5066378066378067
2021-05-08,3.0,-0.39864965636770683,0.4979421544638936
2021-05-09,3.033333333333333,-0.4218401249174352,0.531275487797227
2021-05-10,3.066666666666667,-0.40183598391785313,0.5201643766861159
2021-05-11,3.066666666666667,-0.40183598391785313,0.5201643766861159
2021-05-12,3.0,-0.3685328184820621,0.48683104335278254
2021-05-13,2.933333333333333,-0.32814601188806125,0.46460882113056035
2021-05-14,2.966666666666667,-0.29604916101602147,0.4479421544638937
2021-05-15,2.933333333333333,-0.26278077687727835,0.41460882113056036
2021-05-16,2.8666666666666667,-0.2628312381695452,0.41460882113056036
2021-05-17,2.9,-0.23060749298242156,0.41460882113056036
2021-05-18,2.6,-0.20967378280829452,0.40400276052449974
2021-05-19,2.6333333333333333,-0.17683659655125003,0.40400276052449974
2021-05-20,2.6333333333333333,-0.17683659655125003,0.40400276052449974
2021-05-21,2.6,-0.14375553391646406,0.3706694271911664
2021-05-22,2.6333333333333333,-0.11111254952620528,0.35400276052449975
2021-05-23,2.566666666666667,-0.11109311145813328,0.3373360938578331
2021-05-24,1.7666666666666666,-0.11174733463733914,0.3373360938578331
2021-05-25,1.5333333333333334,-0.09651788837379878,0.31352657004830925
2021-05-26,1.6,-0.0974705245759752,0.3301932367149759
2021-05-27,1.6,-0.0974705245759752,0.3301932367149759
2021-05-28,1.6,-0.0974705245759752,0.3301932367149759
2021-05-29,1.5,-0.06511647635036044,0.2968599033816426
2021-05-30,1.5,-0.06511647635036044,0.2968599033816426
2021-05-31,1.5666666666666667,-0.06516550713115268,0.31352657004830925
2021-06-01,1.6,-0.09831797811720105,0.3468599033816426
2021-06-02,1.6,-0.09833772314919366,0.3468599033816426
2021-06-03,1.6,-0.09833772314919366,0.3468599033816426
2021-06-04,1.5666666666666667,-0.12327508661482069,0.3468599033816426
2021-06-05,1.5666666666666667,-0.12403774791293673,0.3468599033816426
2021-06-06,1.5333333333333334,-0.09071774416499667,0.31352657004830925
2021-06-07,0.8666666666666667,-0.06694054868486192,0.30000000000000004
2021-06-08,0.8666666666666667,-0.010906895664003154,0.2666666666666667
2021-06-09,1.1,0.0007620102829403415,0.2611111111111112
2021-06-10,1.1,0.0007620102829403415,0.2611111111111112
2021-06-11,1.2333333333333334,0.03240128275420931,0.2611111111111112
2021-06-12,1.2333333333333334,-0.03350374781423145,0.2944444444444445
2021-06-13,1.1666666666666667,-0.03293226841423246,0.27777777777777785
2021-06-14,1.2333333333333334,-0.05895844681395424,0.31111111111111117
2021-06-15,1.3333333333333333,-0.04214069181018405,0.30277777777777787
2021-06-16,1.3666666666666667,-0.07863154345088534,0.31944444444444453
2021-06-17,1.3,-0.07837996118598514,0.30277777777777787
2021-06-18,1.2666666666666666,-0.11121714744302962,0.30277777777777787
2021-06-19,1.5,-0.12917438182565902,0.32658730158730165
2021-06-20,1.5,-0.12917438182565902,0.32658730158730165
2021-06-21,1.5,-0.09570710096094343,0.309920634920635
2021-06-22,1.5,-0.09570710096094343,0.309920634920635
2021-06-23,1.4333333333333333,-0.09455830885304345,0.2932539682539683
2021-06-24,1.4333333333333333,-0.09455830885304345,0.2932539682539683
2021-06-25,1.4333333333333333,-0.09186950657102796,0.2932539682539683
2021-06-26,1.4666666666666666,-0.12514334652158948,0.32658730158730165
2021-06-27,1.4666666666666666,-0.12514334652158948,0.32658730158730165
2021-06-28,1.4666666666666666,-0.12514334652158948,0.32658730158730165
2021-06-29,1.4666666666666666,-0.12514334652158948,0.32658730158730165
2021-06-30,1.4,-0.12509431574079724,0.309920634920635
2021-07-01,1.3666666666666667,-0.09194184475474887,0.27658730158730166
2021-07-02,1.3333333333333333,-0.05861781968010796,0.2432539682539683
2021-07-03,1.3333333333333333,-0.05861781968010796,0.2432539682539683
2021-07-04,1.3333333333333333,-0.05861781968010796,0.2432539682539683
2021-07-05,1.3,-0.02533275617493523,0.20992063492063498
2021-07-06,1.3666666666666667,-0.058104067378573945,0.2432539682539683
2021-07-07,1.3,-0.09724867145220438,0.2654761904761906
2021-07-08,1.2666666666666666,-0.13009185592333475,0.2654761904761906
2021-07-09,0.9666666666666667,-0.10040810902913412,0.2488095238095239
2021-07-10,1.0,-0.13366554379463197,0.28214285714285725
2021-07-11,0.8666666666666667,-0.16530481626590093,0.28214285714285725
2021-07-12,0.8333333333333334,-0.13200118392705917,0.2488095238095239
2021-07-13,0.8333333333333334,-0.13200118392705917,0.2488095238095239
2021-07-14,0.8,-0.13929147869348527,0.2488095238095239
2021-07-15,0.6666666666666666,-0.12278330127398172,0.2238095238095239
2021-07-16,0.6,-0.11851619482040406,0.20714285714285724
2021-07-17,0.6,-0.11851619482040406,0.20714285714285724
2021-07-18,0.6,-0.11851619482040406,0.20714285714285724
2021-07-19,0.36666666666666664,-0.10055896043777465,0.1833333333333334
2021-07-20,0.36666666666666664,-0.10055896043777465,0.1833333333333334
2021-07-21,0.3,-0.13359004855155945,0.1833333333333334
2021-07-22,0.3,-0.13359004855155945,0.1833333333333334
2021-07-23,0.36666666666666664,-0.16612072388331095,0.21666666666666673
2021-07-24,0.36666666666666664,-0.16612072388331095,0.21666666666666673
2021-07-25,0.3,-0.16785688996315,0.20000000000000007
2021-07-26,0.26666666666666666,-0.1345830500125885,0.1666666666666667
2021-07-27,0.26666666666666666,-0.1345830500125885,0.1666666666666667
2021-07-28,0.26666666666666666,-0.1345830500125885,0.1666666666666667
2021-07-29,0.26666666666666666,-0.1345830500125885,0.1666666666666667
2021-07-30,0.26666666666666666,-0.1345830500125885,0.1666666666666667
2021-07-31,0.3,-0.10487608313560486,0.1666666666666667
2021-08-01,0.3,-0.10487608313560486,0.1666666666666667
2021-08-02,0.3,-0.10487608313560486,0.1666666666666667
2021-08-03,0.3,-0.10487608313560486,0.1666666666666667
2021-08-04,0.36666666666666664,-0.13560567597548168,0.20000000000000007
2021-08-05,0.3333333333333333,-0.13573314249515533,0.20000000000000007
2021-08-06,0.3,-0.10482321480909983,0.1666666666666667
2021-08-07,0.3,-0.10482321480909983,0.1666666666666667
2021-08-08,0.26666666666666666,-0.13302598694960277,0.1666666666666667
2021-08-09,0.3333333333333333,-0.11035380330350662,0.1555555555555556
2021-08-10,0.3333333333333333,-0.11035380330350662,0.1555555555555556
2021-08-11,0.3333333333333333,-0.11035380330350662,0.1555555555555556
2021-08-12,0.3333333333333333,-0.11035380330350662,0.1555555555555556
2021-08-13,0.3,-0.07703733013735876,0.12222222222222229
